date	city_id	city_name	is_weekend	is_holiday	holiday_type	month	day_of_week	temp_mean	wind_speed	snow_flag	dewpoint_temperature
2021-03-20	3004	Synthetic-3-4	1	0	none	3	5	27.739	2.53	0	16.317
2021-03-21	3001	Synthetic-3-1	1	0	none	3	6	24.777	1.998	0	14.844
2021-03-21	3002	Synthetic-3-2	1	0	none	3	6	25.777	2.081	0	15.344
2021-03-21	3003	Synthetic-3-3	1	0	none	3	6	26.777	2.263	0	15.844
2021-03-21	3004	Synthetic-3-4	1	0	none	3	6	27.777	2.8	0	16.344
2021-03-22	3001	Synthetic-3-1	0	0	none	3	0	24.811	1.997	0	14.868
2021-03-22	3002	Synthetic-3-2	0	0	none	3	0	25.811	2.086	0	15.368
2021-03-22	3003	Synthetic-3-3	0	0	none	3	0	26.811	2.576	0	15.868
2021-03-22	3004	Synthetic-3-4	0	0	none	3	0	27.811	2.777	0	16.368
2021-03-23	3001	Synthetic-3-1	0	0	none	3	1	24.843	1.942	0	14.89
2021-03-23	3002	Synthetic-3-2	0	0	none	3	1	25.843	2.012	0	15.39
2021-03-23	3003	Synthetic-3-3	0	0	none	3	1	26.843	2.397	0	15.89
2021-03-23	3004	Synthetic-3-4	0	0	none	3	1	27.843	2.429	0	16.39
2021-03-24	3001	Synthetic-3-1	0	0	none	3	2	24.872	2.056	0	14.91
2021-03-24	3002	Synthetic-3-2	0	0	none	3	2	25.872	2.165	0	15.41
2021-03-24	3003	Synthetic-3-3	0	0	none	3	2	26.872	2.281	0	15.91
2021-03-24	3004	Synthetic-3-4	0	0	none	3	2	27.872	2.407	0	16.41
2021-03-25	3001	Synthetic-3-1	0	0	none	3	3	24.898	1.912	0	14.929
2021-03-25	3002	Synthetic-3-2	0	0	none	3	3	25.898	2.393	0	15.429
2021-03-25	3003	Synthetic-3-3	0	0	none	3	3	26.898	2.565	0	15.929
2021-03-25	3004	Synthetic-3-4	0	0	none	3	3	27.898	2.532	0	16.429
2021-03-26	3001	Synthetic-3-1	0	0	none	3	4	24.921	1.836	0	14.945
2021-03-26	3002	Synthetic-3-2	0	0	none	3	4	25.921	2.007	0	15.445
2021-03-26	3003	Synthetic-3-3	0	0	none	3	4	26.921	2.332	0	15.945
2021-03-26	3004	Synthetic-3-4	0	0	none	3	4	27.921	2.409	0	16.445
2021-03-27	3001	Synthetic-3-1	1	0	none	3	5	24.941	1.932	0	14.959
2021-03-27	3002	Synthetic-3-2	1	0	none	3	5	25.941	2.232	0	15.459
2021-03-27	3003	Synthetic-3-3	1	0	none	3	5	26.941	2.501	0	15.959
2021-03-27	3004	Synthetic-3-4	1	0	none	3	5	27.941	2.623	0	16.459
2021-03-28	3001	Synthetic-3-1	1	0	none	3	6	24.958	1.892	0	14.971
2021-03-28	3002	Synthetic-3-2	1	0	none	3	6	25.958	2.128	0	15.471
2021-03-28	3003	Synthetic-3-3	1	0	none	3	6	26.958	2.445	0	15.971
2021-03-28	3004	Synthetic-3-4	1	0	none	3	6	27.958	2.728	0	16.471
2021-03-29	3001	Synthetic-3-1	0	0	none	3	0	24.972	1.816	0	14.981
2021-03-29	3002	Synthetic-3-2	0	0	none	3	0	25.972	2.343	0	15.481
2021-03-29	3003	Synthetic-3-3	0	0	none	3	0	26.972	2.261	0	15.981
2021-03-29	3004	Synthetic-3-4	0	0	none	3	0	27.972	2.43	0	16.481
2021-03-30	3001	Synthetic-3-1	0	0	none	3	1	24.984	2.066	0	14.989
2021-03-30	3002	Synthetic-3-2	0	0	none	3	1	25.984	2.061	0	15.489
2021-03-30	3003	Synthetic-3-3	0	0	none	3	1	26.984	2.385	0	15.989
2021-03-30	3004	Synthetic-3-4	0	0	none	3	1	27.984	2.668	0	16.489
2021-03-31	3001	Synthetic-3-1	0	0	none	3	2	24.992	1.868	0	14.994
2021-03-31	3002	Synthetic-3-2	0	0	none	3	2	25.992	2.351	0	15.494
2021-03-31	3003	Synthetic-3-3	0	0	none	3	2	26.992	2.382	0	15.994
2021-03-31	3004	Synthetic-3-4	0	0	none	3	2	27.992	2.764	0	16.494
2021-04-01	3001	Synthetic-3-1	0	0	none	4	3	24.997	1.819	0	14.998
2021-04-01	3002	Synthetic-3-2	0	0	none	4	3	25.997	2.073	0	15.498
2021-04-01	3003	Synthetic-3-3	0	0	none	4	3	26.997	2.366	0	15.998
2021-04-01	3004	Synthetic-3-4	0	0	none	4	3	27.997	2.531	0	16.498
2021-04-02	3001	Synthetic-3-1	0	0	none	4	4	25.0	1.921	0	15.0
2021-04-02	3002	Synthetic-3-2	0	0	none	4	4	26.0	2.201	0	15.5
2021-04-02	3003	Synthetic-3-3	0	0	none	4	4	27.0	2.206	0	16.0
2021-04-02	3004	Synthetic-3-4	0	0	none	4	4	28.0	2.679	0	16.5
2021-04-03	3001	Synthetic-3-1	1	0	none	4	5	24.999	2.157	0	15.0
2021-04-03	3002	Synthetic-3-2	1	0	none	4	5	25.999	2.037	0	15.5
2021-04-03	3003	Synthetic-3-3	1	0	none	4	5	26.999	2.396	0	16.0
2021-04-03	3004	Synthetic-3-4	1	0	none	4	5	27.999	2.759	0	16.5
2021-04-04	3001	Synthetic-3-1	1	0	none	4	6	24.996	1.842	0	14.997
2021-04-04	3002	Synthetic-3-2	1	0	none	4	6	25.996	2.022	0	15.497
2021-04-04	3003	Synthetic-3-3	1	0	none	4	6	26.996	2.216	0	15.997
2021-04-04	3004	Synthetic-3-4	1	0	none	4	6	27.996	2.717	0	16.497
2021-04-05	3001	Synthetic-3-1	0	0	none	4	0	24.989	1.945	0	14.993
2021-04-05	3002	Synthetic-3-2	0	0	none	4	0	25.989	2.178	0	15.493
2021-04-05	3003	Synthetic-3-3	0	0	none	4	0	26.989	2.265	0	15.993
2021-04-05	3004	Synthetic-3-4	0	0	none	4	0	27.989	2.629	0	16.493
2021-04-06	3001	Synthetic-3-1	0	0	none	4	1	24.98	2.081	0	14.986
2021-04-06	3002	Synthetic-3-2	0	0	none	4	1	25.98	2.318	0	15.486
2021-04-06	3003	Synthetic-3-3	0	0	none	4	1	26.98	2.538	0	15.986
2021-04-06	3004	Synthetic-3-4	0	0	none	4	1	27.98	2.73	0	16.486
2021-04-07	3001	Synthetic-3-1	0	0	none	4	2	24.968	2.064	0	14.977
2021-04-07	3002	Synthetic-3-2	0	0	none	4	2	25.968	2.087	0	15.477
2021-04-07	3003	Synthetic-3-3	0	0	none	4	2	26.968	2.557	0	15.977
2021-04-07	3004	Synthetic-3-4	0	0	none	4	2	27.968	2.495	0	16.477
2021-04-08	3001	Synthetic-3-1	0	0	none	4	3	24.952	1.924	0	14.967
2021-04-08	3002	Synthetic-3-2	0	0	none	4	3	25.952	2.385	0	15.467
2021-04-08	3003	Synthetic-3-3	0	0	none	4	3	26.952	2.407	0	15.967
2021-04-08	3004	Synthetic-3-4	0	0	none	4	3	27.952	2.467	0	16.467
2021-04-09	3001	Synthetic-3-1	0	0	none	4	4	24.934	1.971	0	14.954
2021-04-09	3002	Synthetic-3-2	0	0	none	4	4	25.934	2.021	0	15.454
2021-04-09	3003	Synthetic-3-3	0	0	none	4	4	26.934	2.478	0	15.954
2021-04-09	3004	Synthetic-3-4	0	0	none	4	4	27.934	2.429	0	16.454
2021-04-10	3001	Synthetic-3-1	1	0	none	4	5	24.913	2.092	0	14.939
2021-04-10	3002	Synthetic-3-2	1	0	none	4	5	25.913	2.178	0	15.439
2021-04-10	3003	Synthetic-3-3	1	0	none	4	5	26.913	2.516	0	15.939
2021-04-10	3004	Synthetic-3-4	1	0	none	4	5	27.913	2.78	0	16.439
2021-04-11	3001	Synthetic-3-1	1	0	none	4	6	24.889	1.895	0	14.922
2021-04-11	3002	Synthetic-3-2	1	0	none	4	6	25.889	2.161	0	15.422
2021-04-11	3003	Synthetic-3-3	1	0	none	4	6	26.889	2.271	0	15.922
2021-04-11	3004	Synthetic-3-4	1	0	none	4	6	27.889	2.44	0	16.422
2021-04-12	3001	Synthetic-3-1	0	0	none	4	0	24.861	1.811	0	14.903
2021-04-12	3002	Synthetic-3-2	0	0	none	4	0	25.861	2.212	0	15.403
2021-04-12	3003	Synthetic-3-3	0	0	none	4	0	26.861	2.226	0	15.903
2021-04-12	3004	Synthetic-3-4	0	0	none	4	0	27.861	2.596	0	16.403
2021-04-13	3001	Synthetic-3-1	0	0	none	4	1	24.831	1.878	0	14.882
2021-04-13	3002	Synthetic-3-2	0	0	none	4	1	25.831	2.083	0	15.382
2021-04-13	3003	Synthetic-3-3	0	0	none	4	1	26.831	2.465	0	15.882
2021-04-13	3004	Synthetic-3-4	0	0	none	4	1	27.831	2.698	0	16.382
2021-04-14	3001	Synthetic-3-1	0	0	none	4	2	24.799	1.858	0	14.859
2021-04-14	3002	Synthetic-3-2	0	0	none	4	2	25.799	2.268	0	15.359
2021-04-14	3003	Synthetic-3-3	0	0	none	4	2	26.799	2.585	0	15.859
2021-04-14	3004	Synthetic-3-4	0	0	none	4	2	27.799	2.603	0	16.359
2021-04-15	3001	Synthetic-3-1	0	0	none	4	3	24.763	2.133	0	14.834
2021-04-15	3002	Synthetic-3-2	0	0	none	4	3	25.763	2.212	0	15.334
2021-04-15	3003	Synthetic-3-3	0	0	none	4	3	26.763	2.561	0	15.834
2021-04-15	3004	Synthetic-3-4	0	0	none	4	3	27.763	2.709	0	16.334
2021-04-16	3001	Synthetic-3-1	0	0	none	4	4	24.724	1.825	0	14.807
2021-04-16	3002	Synthetic-3-2	0	0	none	4	4	25.724	2.195	0	15.307
2021-04-16	3003	Synthetic-3-3	0	0	none	4	4	26.724	2.265	0	15.807
2021-04-16	3004	Synthetic-3-4	0	0	none	4	4	27.724	2.43	0	16.307
2021-04-17	3001	Synthetic-3-1	1	0	none	4	5	24.683	2.081	0	14.778
2021-04-17	3002	Synthetic-3-2	1	0	none	4	5	25.683	2.364	0	15.278
2021-04-17	3003	Synthetic-3-3	1	0	none	4	5	26.683	2.496	0	15.778
2021-04-17	3004	Synthetic-3-4	1	0	none	4	5	27.683	2.74	0	16.278
2021-04-18	3001	Synthetic-3-1	1	0	none	4	6	24.638	2.118	0	14.747
2021-04-18	3002	Synthetic-3-2	1	0	none	4	6	25.638	2.365	0	15.247
2021-04-18	3003	Synthetic-3-3	1	0	none	4	6	26.638	2.21	0	15.747
2021-04-18	3004	Synthetic-3-4	1	0	none	4	6	27.638	2.543	0	16.247
2021-04-19	3001	Synthetic-3-1	0	0	none	4	0	24.591	2.128	0	14.714
2021-04-19	3002	Synthetic-3-2	0	0	none	4	0	25.591	2.266	0	15.214
2021-04-19	3003	Synthetic-3-3	0	0	none	4	0	26.591	2.344	0	15.714
2021-04-19	3004	Synthetic-3-4	0	0	none	4	0	27.591	2.451	0	16.214
2021-04-20	3001	Synthetic-3-1	0	0	none	4	1	24.541	2.15	0	14.678
2021-04-20	3002	Synthetic-3-2	0	0	none	4	1	25.541	2.111	0	15.178
2021-04-20	3003	Synthetic-3-3	0	0	none	4	1	26.541	2.409	0	15.678
2021-04-20	3004	Synthetic-3-4	0	0	none	4	1	27.541	2.573	0	16.178
2021-04-21	3001	Synthetic-3-1	0	0	none	4	2	24.488	2.118	0	14.641
2021-04-21	3002	Synthetic-3-2	0	0	none	4	2	25.488	2.033	0	15.141
2021-04-21	3003	Synthetic-3-3	0	0	none	4	2	26.488	2.276	0	15.641
2021-04-21	3004	Synthetic-3-4	0	0	none	4	2	27.488	2.623	0	16.141
2021-04-22	3001	Synthetic-3-1	0	0	none	4	3	24.432	1.837	0	14.602
2021-04-22	3002	Synthetic-3-2	0	0	none	4	3	25.432	2.199	0	15.102
2021-04-22	3003	Synthetic-3-3	0	0	none	4	3	26.432	2.582	0	15.602
2021-04-22	3004	Synthetic-3-4	0	0	none	4	3	27.432	2.54	0	16.102
2021-04-23	3001	Synthetic-3-1	0	0	none	4	4	24.373	1.961	0	14.561
2021-04-23	3002	Synthetic-3-2	0	0	none	4	4	25.373	2.154	0	15.061
2021-04-23	3003	Synthetic-3-3	0	0	none	4	4	26.373	2.456	0	15.561
2021-04-23	3004	Synthetic-3-4	0	0	none	4	4	27.373	2.518	0	16.061
2021-04-24	3001	Synthetic-3-1	1	0	none	4	5	24.312	1.885	0	14.518
2021-04-24	3002	Synthetic-3-2	1	0	none	4	5	25.312	2.046	0	15.018
2021-04-24	3003	Synthetic-3-3	1	0	none	4	5	26.312	2.378	0	15.518
2021-04-24	3004	Synthetic-3-4	1	0	none	4	5	27.312	2.758	0	16.018
2021-04-25	3001	Synthetic-3-1	1	0	none	4	6	24.248	2.178	0	14.474
2021-04-25	3002	Synthetic-3-2	1	0	none	4	6	25.248	2.264	0	14.974
2021-04-25	3003	Synthetic-3-3	1	0	none	4	6	26.248	2.293	0	15.474
2021-04-25	3004	Synthetic-3-4	1	0	none	4	6	27.248	2.765	0	15.974
2021-04-26	3001	Synthetic-3-1	0	0	none	4	0	24.181	1.805	0	14.427
2021-04-26	3002	Synthetic-3-2	0	0	none	4	0	25.181	2.28	0	14.927
2021-04-26	3003	Synthetic-3-3	0	0	none	4	0	26.181	2.389	0	15.427
2021-04-26	3004	Synthetic-3-4	0	0	none	4	0	27.181	2.669	0	15.927
2021-04-27	3001	Synthetic-3-1	0	0	none	4	1	24.112	1.897	0	14.378
2021-04-27	3002	Synthetic-3-2	0	0	none	4	1	25.112	2.213	0	14.878
2021-04-27	3003	Synthetic-3-3	0	0	none	4	1	26.112	2.594	0	15.378
2021-04-27	3004	Synthetic-3-4	0	0	none	4	1	27.112	2.643	0	15.878
2021-04-28	3001	Synthetic-3-1	0	0	none	4	2	24.039	1.861	0	14.328
2021-04-28	3002	Synthetic-3-2	0	0	none	4	2	25.039	2.197	0	14.828
2021-04-28	3003	Synthetic-3-3	0	0	none	4	2	26.039	2.259	0	15.328
2021-04-28	3004	Synthetic-3-4	0	0	none	4	2	27.039	2.6	0	15.828
2021-04-29	3001	Synthetic-3-1	0	0	none	4	3	23.965	1.819	0	14.275
2021-04-29	3002	Synthetic-3-2	0	0	none	4	3	24.965	2.367	0	14.775
2021-04-29	3003	Synthetic-3-3	0	0	none	4	3	25.965	2.239	0	15.275
2021-04-29	3004	Synthetic-3-4	0	0	none	4	3	26.965	2.514	0	15.775
2021-04-30	3001	Synthetic-3-1	0	0	none	4	4	23.887	2.002	0	14.221
2021-04-30	3002	Synthetic-3-2	0	0	none	4	4	24.887	2.012	0	14.721
2021-04-30	3003	Synthetic-3-3	0	0	none	4	4	25.887	2.204	0	15.221
2021-04-30	3004	Synthetic-3-4	0	0	none	4	4	26.887	2.527	0	15.721
2021-05-01	3001	Synthetic-3-1	1	0	none	5	5	23.807	1.807	0	14.165
2021-05-01	3002	Synthetic-3-2	1	0	none	5	5	24.807	2.362	0	14.665
2021-05-01	3003	Synthetic-3-3	1	0	none	5	5	25.807	2.493	0	15.165
2021-05-01	3004	Synthetic-3-4	1	0	none	5	5	26.807	2.471	0	15.665
2021-05-02	3001	Synthetic-3-1	1	0	none	5	6	23.724	1.998	0	14.107
2021-05-02	3002	Synthetic-3-2	1	0	none	5	6	24.724	2.167	0	14.607
2021-05-02	3003	Synthetic-3-3	1	0	none	5	6	25.724	2.281	0	15.107
2021-05-02	3004	Synthetic-3-4	1	0	none	5	6	26.724	2.786	0	15.607
2021-05-03	3001	Synthetic-3-1	0	0	none	5	0	23.639	2.108	0	14.047
2021-05-03	3002	Synthetic-3-2	0	0	none	5	0	24.639	2.096	0	14.547
2021-05-03	3003	Synthetic-3-3	0	0	none	5	0	25.639	2.229	0	15.047
2021-05-03	3004	Synthetic-3-4	0	0	none	5	0	26.639	2.451	0	15.547
2021-05-04	3001	Synthetic-3-1	0	0	none	5	1	23.551	1.801	0	13.986
2021-05-04	3002	Synthetic-3-2	0	0	none	5	1	24.551	2.131	0	14.486
2021-05-04	3003	Synthetic-3-3	0	0	none	5	1	25.551	2.386	0	14.986
2021-05-04	3004	Synthetic-3-4	0	0	none	5	1	26.551	2.6	0	15.486
2021-05-05	3001	Synthetic-3-1	0	0	none	5	2	23.46	1.816	0	13.922
2021-05-05	3002	Synthetic-3-2	0	0	none	5	2	24.46	2.056	0	14.422
2021-05-05	3003	Synthetic-3-3	0	0	none	5	2	25.46	2.554	0	14.922
2021-05-05	3004	Synthetic-3-4	0	0	none	5	2	26.46	2.672	0	15.422
2021-05-06	3001	Synthetic-3-1	0	0	none	5	3	23.367	2.128	0	13.857
2021-05-06	3002	Synthetic-3-2	0	0	none	5	3	24.367	2.094	0	14.357
2021-05-06	3003	Synthetic-3-3	0	0	none	5	3	25.367	2.228	0	14.857
2021-05-06	3004	Synthetic-3-4	0	0	none	5	3	26.367	2.588	0	15.357
2021-05-07	3001	Synthetic-3-1	0	0	none	5	4	23.272	1.85	0	13.79
2021-05-07	3002	Synthetic-3-2	0	0	none	5	4	24.272	2.224	0	14.29
2021-05-07	3003	Synthetic-3-3	0	0	none	5	4	25.272	2.494	0	14.79
2021-05-07	3004	Synthetic-3-4	0	0	none	5	4	26.272	2.553	0	15.29
2021-05-08	3001	Synthetic-3-1	1	0	none	5	5	23.174	2.125	0	13.722
2021-05-08	3002	Synthetic-3-2	1	0	none	5	5	24.174	2.231	0	14.222
2021-05-08	3003	Synthetic-3-3	1	0	none	5	5	25.174	2.514	0	14.722
2021-05-08	3004	Synthetic-3-4	1	0	none	5	5	26.174	2.483	0	15.222
2021-05-09	3001	Synthetic-3-1	1	0	none	5	6	23.074	1.897	0	13.652
2021-05-09	3002	Synthetic-3-2	1	0	none	5	6	24.074	2.166	0	14.152
2021-05-09	3003	Synthetic-3-3	1	0	none	5	6	25.074	2.472	0	14.652
2021-05-09	3004	Synthetic-3-4	1	0	none	5	6	26.074	2.436	0	15.152
2021-05-10	3001	Synthetic-3-1	0	0	none	5	0	22.971	1.913	0	13.58
2021-05-10	3002	Synthetic-3-2	0	0	none	5	0	23.971	2.207	0	14.08
2021-05-10	3003	Synthetic-3-3	0	0	none	5	0	24.971	2.4	0	14.58
2021-05-10	3004	Synthetic-3-4	0	0	none	5	0	25.971	2.497	0	15.08
2021-05-11	3001	Synthetic-3-1	0	0	none	5	1	22.866	1.841	0	13.506
2021-05-11	3002	Synthetic-3-2	0	0	none	5	1	23.866	2.175	0	14.006
2021-05-11	3003	Synthetic-3-3	0	0	none	5	1	24.866	2.216	0	14.506
2021-05-11	3004	Synthetic-3-4	0	0	none	5	1	25.866	2.789	0	15.006
2021-05-12	3001	Synthetic-3-1	0	0	none	5	2	22.759	2.045	0	13.431
2021-05-12	3002	Synthetic-3-2	0	0	none	5	2	23.759	2.171	0	13.931
2021-05-12	3003	Synthetic-3-3	0	0	none	5	2	24.759	2.237	0	14.431
2021-05-12	3004	Synthetic-3-4	0	0	none	5	2	25.759	2.498	0	14.931
2021-05-13	3001	Synthetic-3-1	0	0	none	5	3	22.649	1.98	0	13.354
2021-05-13	3002	Synthetic-3-2	0	0	none	5	3	23.649	2.325	0	13.854
2021-05-13	3003	Synthetic-3-3	0	0	none	5	3	24.649	2.534	0	14.354
2021-05-13	3004	Synthetic-3-4	0	0	none	5	3	25.649	2.541	0	14.854
2021-05-14	3001	Synthetic-3-1	0	0	none	5	4	22.537	2.142	0	13.276
2021-05-14	3002	Synthetic-3-2	0	0	none	5	4	23.537	2.148	0	13.776
2021-05-14	3003	Synthetic-3-3	0	0	none	5	4	24.537	2.513	0	14.276
2021-05-14	3004	Synthetic-3-4	0	0	none	5	4	25.537	2.678	0	14.776
2021-05-15	3001	Synthetic-3-1	1	0	none	5	5	22.423	2.032	0	13.196
2021-05-15	3002	Synthetic-3-2	1	0	none	5	5	23.423	2.265	0	13.696
2021-05-15	3003	Synthetic-3-3	1	0	none	5	5	24.423	2.24	0	14.196
2021-05-15	3004	Synthetic-3-4	1	0	none	5	5	25.423	2.418	0	14.696
2021-05-16	3001	Synthetic-3-1	1	0	none	5	6	22.306	1.93	0	13.115
2021-05-16	3002	Synthetic-3-2	1	0	none	5	6	23.306	2.102	0	13.615
2021-05-16	3003	Synthetic-3-3	1	0	none	5	6	24.306	2.497	0	14.115
2021-05-16	3004	Synthetic-3-4	1	0	none	5	6	25.306	2.542	0	14.615
2021-05-17	3001	Synthetic-3-1	0	0	none	5	0	22.188	2.061	0	13.032
2021-05-17	3002	Synthetic-3-2	0	0	none	5	0	23.188	2.352	0	13.532
2021-05-17	3003	Synthetic-3-3	0	0	none	5	0	24.188	2.296	0	14.032
2021-05-17	3004	Synthetic-3-4	0	0	none	5	0	25.188	2.697	0	14.532
2021-05-18	3001	Synthetic-3-1	0	0	none	5	1	22.067	1.834	0	12.947
2021-05-18	3002	Synthetic-3-2	0	0	none	5	1	23.067	2.045	0	13.447
2021-05-18	3003	Synthetic-3-3	0	0	none	5	1	24.067	2.226	0	13.947
2021-05-18	3004	Synthetic-3-4	0	0	none	5	1	25.067	2.555	0	14.447
2021-05-19	3001	Synthetic-3-1	0	0	none	5	2	21.945	1.93	0	12.861
2021-05-19	3002	Synthetic-3-2	0	0	none	5	2	22.945	2.341	0	13.361
2021-05-19	3003	Synthetic-3-3	0	0	none	5	2	23.945	2.46	0	13.861
2021-05-19	3004	Synthetic-3-4	0	0	none	5	2	24.945	2.691	0	14.361
2021-05-20	3001	Synthetic-3-1	0	0	none	5	3	21.82	2.047	0	12.774
2021-05-20	3002	Synthetic-3-2	0	0	none	5	3	22.82	2.23	0	13.274
2021-05-20	3003	Synthetic-3-3	0	0	none	5	3	23.82	2.443	0	13.774
2021-05-20	3004	Synthetic-3-4	0	0	none	5	3	24.82	2.547	0	14.274
2021-05-21	3001	Synthetic-3-1	0	0	none	5	4	21.693	2.013	0	12.685
2021-05-21	3002	Synthetic-3-2	0	0	none	5	4	22.693	2.195	0	13.185
2021-05-21	3003	Synthetic-3-3	0	0	none	5	4	23.693	2.362	0	13.685
2021-05-21	3004	Synthetic-3-4	0	0	none	5	4	24.693	2.706	0	14.185
2021-05-22	3001	Synthetic-3-1	1	0	none	5	5	21.564	1.889	0	12.595
2021-05-22	3002	Synthetic-3-2	1	0	none	5	5	22.564	2.239	0	13.095
2021-05-22	3003	Synthetic-3-3	1	0	none	5	5	23.564	2.488	0	13.595
2021-05-22	3004	Synthetic-3-4	1	0	none	5	5	24.564	2.698	0	14.095
2021-05-23	3001	Synthetic-3-1	1	0	none	5	6	21.433	2.051	0	12.503
2021-05-23	3002	Synthetic-3-2	1	0	none	5	6	22.433	2.114	0	13.003
2021-05-23	3003	Synthetic-3-3	1	0	none	5	6	23.433	2.343	0	13.503
2021-05-23	3004	Synthetic-3-4	1	0	none	5	6	24.433	2.673	0	14.003
2021-05-24	3001	Synthetic-3-1	0	0	none	5	0	21.301	1.931	0	12.411
2021-05-24	3002	Synthetic-3-2	0	0	none	5	0	22.301	2.004	0	12.911
2021-05-24	3003	Synthetic-3-3	0	0	none	5	0	23.301	2.408	0	13.411
2021-05-24	3004	Synthetic-3-4	0	0	none	5	0	24.301	2.548	0	13.911
2021-05-25	3001	Synthetic-3-1	0	0	none	5	1	21.166	2.008	0	12.316
2021-05-25	3002	Synthetic-3-2	0	0	none	5	1	22.166	2.252	0	12.816
2021-05-25	3003	Synthetic-3-3	0	0	none	5	1	23.166	2.587	0	13.316
2021-05-25	3004	Synthetic-3-4	0	0	none	5	1	24.166	2.78	0	13.816
2021-05-26	3001	Synthetic-3-1	0	0	none	5	2	21.03	2.1	0	12.221
2021-05-26	3002	Synthetic-3-2	0	0	none	5	2	22.03	2.339	0	12.721
2021-05-26	3003	Synthetic-3-3	0	0	none	5	2	23.03	2.344	0	13.221
2021-05-26	3004	Synthetic-3-4	0	0	none	5	2	24.03	2.515	0	13.721
2021-05-27	3001	Synthetic-3-1	0	0	none	5	3	20.892	2.112	0	12.124
2021-05-27	3002	Synthetic-3-2	0	0	none	5	3	21.892	2.313	0	12.624
2021-05-27	3003	Synthetic-3-3	0	0	none	5	3	22.892	2.389	0	13.124
2021-05-27	3004	Synthetic-3-4	0	0	none	5	3	23.892	2.771	0	13.624
2021-05-28	3001	Synthetic-3-1	0	0	none	5	4	20.752	1.926	0	12.026
2021-05-28	3002	Synthetic-3-2	0	0	none	5	4	21.752	2.356	0	12.526
2021-05-28	3003	Synthetic-3-3	0	0	none	5	4	22.752	2.224	0	13.026
2021-05-28	3004	Synthetic-3-4	0	0	none	5	4	23.752	2.607	0	13.526
2021-05-29	3001	Synthetic-3-1	1	0	none	5	5	20.61	1.942	0	11.927
2021-05-29	3002	Synthetic-3-2	1	0	none	5	5	21.61	2.378	0	12.427
2021-05-29	3003	Synthetic-3-3	1	0	none	5	5	22.61	2.36	0	12.927
2021-05-29	3004	Synthetic-3-4	1	0	none	5	5	23.61	2.664	0	13.427
2021-05-30	3001	Synthetic-3-1	1	0	none	5	6	20.467	1.956	0	11.827
2021-05-30	3002	Synthetic-3-2	1	0	none	5	6	21.467	2.119	0	12.327
2021-05-30	3003	Synthetic-3-3	1	0	none	5	6	22.467	2.375	0	12.827
2021-05-30	3004	Synthetic-3-4	1	0	none	5	6	23.467	2.657	0	13.327
2021-05-31	3001	Synthetic-3-1	0	0	none	5	0	20.322	1.882	0	11.726
2021-05-31	3002	Synthetic-3-2	0	0	none	5	0	21.322	2.115	0	12.226
2021-05-31	3003	Synthetic-3-3	0	0	none	5	0	22.322	2.558	0	12.726
2021-05-31	3004	Synthetic-3-4	0	0	none	5	0	23.322	2.491	0	13.226
2021-06-01	3001	Synthetic-3-1	0	0	none	6	1	20.176	1.967	0	11.623
2021-06-01	3002	Synthetic-3-2	0	0	none	6	1	21.176	2.205	0	12.123
2021-06-01	3003	Synthetic-3-3	0	0	none	6	1	22.176	2.227	0	12.623
2021-06-01	3004	Synthetic-3-4	0	0	none	6	1	23.176	2.423	0	13.123
2021-06-02	3001	Synthetic-3-1	0	0	none	6	2	20.028	2.027	0	11.52
2021-06-02	3002	Synthetic-3-2	0	0	none	6	2	21.028	2.134	0	12.02
2021-06-02	3003	Synthetic-3-3	0	0	none	6	2	22.028	2.418	0	12.52
2021-06-02	3004	Synthetic-3-4	0	0	none	6	2	23.028	2.686	0	13.02
2021-06-03	3001	Synthetic-3-1	0	0	none	6	3	19.878	2.194	0	11.415
2021-06-03	3002	Synthetic-3-2	0	0	none	6	3	20.878	2.27	0	11.915
2021-06-03	3003	Synthetic-3-3	0	0	none	6	3	21.878	2.294	0	12.415
2021-06-03	3004	Synthetic-3-4	0	0	none	6	3	22.878	2.47	0	12.915
2021-06-04	3001	Synthetic-3-1	0	0	none	6	4	19.728	1.932	0	11.309
2021-06-04	3002	Synthetic-3-2	0	0	none	6	4	20.728	2.396	0	11.809
2021-06-04	3003	Synthetic-3-3	0	0	none	6	4	21.728	2.475	0	12.309
2021-06-04	3004	Synthetic-3-4	0	0	none	6	4	22.728	2.596	0	12.809
2021-06-05	3001	Synthetic-3-1	1	0	none	6	5	19.575	1.976	0	11.203
2021-06-05	3002	Synthetic-3-2	1	0	none	6	5	20.575	2.064	0	11.703
2021-06-05	3003	Synthetic-3-3	1	0	none	6	5	21.575	2.421	0	12.203
2021-06-05	3004	Synthetic-3-4	1	0	none	6	5	22.575	2.689	0	12.703
2021-06-06	3001	Synthetic-3-1	1	0	none	6	6	19.422	1.879	0	11.095
2021-06-06	3002	Synthetic-3-2	1	0	none	6	6	20.422	2.094	0	11.595
2021-06-06	3003	Synthetic-3-3	1	0	none	6	6	21.422	2.513	0	12.095
2021-06-06	3004	Synthetic-3-4	1	0	none	6	6	22.422	2.626	0	12.595
2021-06-07	3001	Synthetic-3-1	0	0	none	6	0	19.267	1.835	0	10.987
2021-06-07	3002	Synthetic-3-2	0	0	none	6	0	20.267	2.213	0	11.487
2021-06-07	3003	Synthetic-3-3	0	0	none	6	0	21.267	2.227	0	11.987
